address_id,street,city,state,zip,latitude,longitude
AD000655,556 Landry Harbor Suite 309,Maryville,NE,60142,62.1122875,6.293033
AD000656,07272 Hanson Shores Apt. 474,Port Kennethmouth,AZ,28986,-14.028123,138.402903
AD000657,74065 Brendan Dam,Natashahaven,TN,73999,-48.3825695,-133.827242
AD000658,36914 Antonio Knoll Apt. 666,West Samanthaport,HI,74413,26.9885395,-6.869923
AD000659,342 Spencer Hollow,Christophershire,SC,60945,56.5203075,-81.552814
AD000660,1287 Gordon Spur Suite 756,Fisherchester,NH,04128,60.03102,-165.814735
AD000661,29439 Martinez Plains Suite 062,Santiagomouth,AS,68397,33.539567,-150.823088
AD000662,41591 Cunningham Spurs,Michelleville,WA,77127,47.122432,-151.534961
AD000663,287 Jeffrey Spring,West Courtney,VA,01346,40.179154,154.827016
AD000664,10291 John Cove,Johnsonhaven,NV,51712,-75.060719,-114.602993
AD000665,7238 Underwood Springs Suite 916,Lake Andrew,FL,98097,86.4870155,-50.784891
AD000666,837 Roberts Shores,New Trevorview,MO,51071,-61.187255,69.088615
AD000667,2047 Anne Branch Suite 097,West Sydneymouth,FM,95274,33.037439,-31.338273
AD000668,58835 Palmer Extensions,West Diana,OK,44972,33.341191,-104.816974
AD000669,461 Bennett Mountains Apt. 988,Davidmouth,OR,76617,3.441099,133.797408
AD000670,00231 Victor Springs Suite 533,East Jessicafurt,WV,55558,-72.7208355,-146.753388
AD000671,01759 Sandra Islands Apt. 762,East Johnny,NV,89479,-13.2034785,-58.937465
AD000672,268 Christopher Burg,East Arthurberg,MH,01187,6.5189215,39.058024
AD000673,2873 Ashley Mountains,Michaelside,PR,18572,-71.9733035,55.620867
AD000674,619 David Path Suite 117,North Carolyn,MA,03455,-29.864762,-24.363016
AD000675,5124 Amanda Garden Suite 690,New Thomasview,SD,04430,-81.3363195,1.486657
AD000676,3502 Amy Street Suite 037,Port Stacyton,MI,09776,21.7336215,141.128061
AD000677,724 Dalton Parks,Lake Michael,NJ,40270,-28.862446,-168.487739
AD000678,38960 Williams Trafficway,Dominguezchester,UT,56446,57.5173425,-106.035062
AD000679,1955 Matthew Centers,East Christopher,AL,30270,20.8814205,107.879619
AD000680,30102 White Cape,Michaelbury,LA,17503,72.70513,33.57726
AD000681,111 Mays Ford Suite 537,Shellyside,LA,86175,-24.4465065,102.847319
AD000682,8810 Mccullough Squares Suite 413,Port Theresa,IN,40469,58.4355905,-66.843913
AD000683,2037 Benton Brooks,Huffview,KY,77602,13.1266365,-18.717081
AD000684,49670 Cruz Cape,East Nicolas,TN,57004,52.939716,-151.943316
AD000685,85095 Patrick Ramp Apt. 059,Glennton,AS,14815,58.5237715,28.365271
AD000686,769 Martin Light Suite 320,Laurenview,CO,33260,55.707988,-21.180205
AD000687,609 Ward Shoals Suite 901,Ashleymouth,MP,35171,-42.00793,58.267973
AD000688,70705 Little Point Apt. 609,West Pennyside,MD,08895,28.229583,-83.468509
AD000689,4723 Dylan River Apt. 310,Lake William,NV,76508,-4.816186,-157.475265
AD000690,44058 Caroline Keys,North Williamville,NY,10652,-26.3865105,-70.45583
AD000691,561 Liu Divide Apt. 595,Theresastad,NJ,39044,76.9444055,-163.272496
AD000692,0429 Daniel Forest,Williamhaven,WY,76717,2.3559545,-64.643233
AD000693,026 Stephanie Fork Suite 818,New Thomashaven,NC,58306,-4.92224,-35.483627
AD000694,435 Lauren Lake,South Leslie,DE,91343,-25.2945795,58.911573
AD000695,1588 Robin Shoal Suite 937,Hallberg,ND,32606,19.418972,133.938129
AD000696,445 Wilson Lodge,Wagnerberg,OK,65276,79.820258,-73.64361
AD000697,0216 Cannon Station,Newtonberg,VI,04967,25.8083885,-167.151895
AD000698,28866 Anderson Square,Lake Kelly,MA,44625,68.773667,146.824163
AD000699,015 Lozano Roads,Yangchester,LA,99809,38.0721795,-107.734202
AD000700,981 Paula Ramp,Emilymouth,MS,42501,27.7323135,-85.122959
AD000701,34750 Mitchell Lights Suite 220,South April,OK,81172,-5.6126455,-126.599309
AD000702,2144 Gonzales Extension Suite 491,Lake Joshua,CT,27612,58.2202445,93.10525
AD000703,90883 Tracy View,West Jamesshire,NE,96457,29.406715,99.652782
AD000704,4117 Snyder Corners,West Jessica,DE,46863,-68.7755935,-60.577483
AD000705,2854 Mccoy Passage,Lake Haileyton,NE,13665,49.934545,-9.528882
AD000706,003 Brenda Well,Lake James,NJ,20349,40.058902,-79.548847
AD000707,2318 Aaron Cliff Suite 893,North Robert,KS,80897,12.08338,158.779711
AD000708,578 Natalie Ville,West Elizabeth,NM,83079,15.283084,140.964037
AD000709,741 Daniel Throughway Suite 675,Lake Roger,HI,61414,-4.3943345,174.66383
AD000710,6277 Mcdaniel Burgs,Josephborough,FM,54110,-73.67825,121.859592
AD000711,5667 Ross Center Suite 735,West Sethbury,OK,22329,53.8849215,-69.296779
AD000712,952 Stephanie Brooks,Davismouth,PW,46730,58.416405,-145.927608
AD000713,358 Tracie Villages,Heathbury,LA,21656,10.362634,-2.026159
AD000714,83000 Walter Turnpike Suite 024,Andrewbury,AZ,36212,-56.8098815,22.860289
AD000715,41118 Smith Summit Apt. 196,Port Catherine,ME,42932,24.1260615,95.068835
AD000716,4731 Costa Ports,Bennettchester,CO,29632,19.07357,121.182574
AD000717,4883 Smith Parks Suite 581,Walkertown,MO,30924,30.013543,18.546475
AD000718,145 Lisa Corner Apt. 823,Watkinsland,FL,53348,75.487363,74.216245
AD000719,74645 Benjamin Spurs,Savageview,UT,27924,60.970649,82.38325
AD000720,3577 Samantha Manors Apt. 620,New Kaitlin,GA,26370,27.467692,-118.976788
AD000721,7287 Kaitlyn Plaza,Rossport,DE,57580,-11.01994,-34.4502
AD000722,592 Kelly Spur Apt. 958,Thomasborough,MA,98380,-53.6701475,-91.825282
AD000723,56227 Victoria Avenue Suite 331,Riveraton,RI,61933,69.5726555,-96.004924
AD000724,8350 Joshua View,Silvaport,MN,82355,18.2515245,-43.232467
AD000725,92134 Jose Cove,Port Alexa,SD,50694,-1.3732985,129.052804
AD000726,973 Aaron Fort Apt. 192,East Thomas,AL,42881,-69.119097,-151.981144
AD000727,767 Turner Trace,East Annfurt,WI,51033,37.3667195,10.584683
AD000728,581 Stephanie Roads Suite 268,Henryview,TX,16261,59.761505,53.760772
AD000729,05756 Christina Wells Apt. 652,East Scotthaven,ID,01236,67.3537525,-13.360262
AD000730,54809 Johnson Harbor Suite 604,Colleenshire,GU,04489,36.381904,146.173917
AD000731,2781 Mike Ridge Apt. 221,Flowersville,AR,58615,81.121739,-146.539267
AD000732,84390 Hood Vista Suite 295,Lake Richardton,CA,25790,44.627278,-100.804056
AD000733,27049 Haley Lodge Apt. 044,Davidmouth,OK,91765,-66.888987,123.970557
AD000734,11212 Garza Brooks Apt. 035,Millerbury,ME,89746,82.4207615,-77.411456
AD000735,0642 Taylor Island,Perezborough,KY,26613,-42.456838,-21.659404
AD000736,741 Kelly Lakes Suite 872,Port Brendaberg,ND,75043,-33.4506365,52.92327
AD000737,435 Davis Trail Apt. 437,Anthonyville,NC,86789,79.413284,-79.913567
AD000738,79559 Barrett Bypass Suite 150,South Thomas,MA,85420,-63.1007025,-79.54527
AD000739,2782 Scott Ridges Suite 996,Wellsbury,KS,95314,10.184079,142.628238
AD000740,6403 Robert Trail Suite 969,East Williamport,FM,78731,50.683119,-73.451449
AD000741,50142 Ellis Expressway,Smithberg,ID,23054,-9.1251395,-14.897829
AD000742,33613 Gail Vista,Adamburgh,MI,13596,36.379599,115.187234
AD000743,376 Mccarthy Track Apt. 625,South Kerri,MH,37619,23.9756645,140.479116
AD000744,157 Jeffrey Rest Apt. 355,Waltertown,RI,79035,16.885832,-138.516184
AD000745,73034 Davis Lights,South Edward,ME,51201,39.0240545,-161.302578
AD000746,2268 Steven Corner Suite 160,West David,NY,50831,32.0554735,-173.778385
AD000747,660 Coleman Streets Apt. 978,Kimberlymouth,PR,70627,7.941841,-120.046477
AD000748,8612 Matthew Station,Jamesmouth,NE,06863,34.7589145,-28.75597
AD000749,77509 King Junction,Katietown,ND,35528,-42.02302,-22.568144
AD000750,0754 Caitlin Knolls Apt. 863,North Amanda,DC,95762,-51.172337,159.79635
AD000751,4579 Samantha Village Suite 015,Benjaminville,MS,67692,-68.856717,1.340358
AD000752,6024 Mary Meadows Apt. 394,Christinaside,PR,32450,-76.891969,20.916631
AD000753,64248 Cassandra Falls Suite 406,North Kimberly,TN,17509,-16.2423485,-36.626864
AD000754,513 Andrew Islands Apt. 194,Matthewsmouth,ND,51493,37.6686765,119.389888
AD000755,5557 Steven Summit,Clarkburgh,TX,51627,-21.363041,36.325814
AD000756,917 Miller Summit,Kevinmouth,NV,88909,35.4613935,-164.127642
AD000757,929 Cunningham Mall,Port Teresaside,WA,64825,-26.9932145,21.479241
AD000758,9116 Jason Creek,Gregoryburgh,WI,96768,17.6738925,115.316773
AD000759,3694 Townsend Roads Apt. 588,Perezfurt,NM,99699,34.530951,-26.302758
AD000760,26408 Hines Shoal Apt. 169,Mccannchester,ID,83917,-82.204368,152.256506
AD000761,99819 Dougherty Islands,East Ashley,NJ,90201,-65.5813825,18.801106
AD000762,968 Melissa Estates,Woodbury,HI,62389,-36.370541,-6.738764
AD000763,1039 Stevens Spur,Fritzburgh,NH,66065,82.1689345,-120.322881
AD000764,37100 Camacho Mountains Suite 164,Lake Kimberlyside,VT,03610,27.7146175,78.131594
AD000765,6056 Patterson Crossing,East Melanieshire,WV,15152,-44.6468985,16.744134
AD000766,523 Clark Court Suite 177,Port Jordan,LA,90835,29.365748,-2.477615
AD000767,494 Kathleen Drive Suite 035,Jenniferport,VT,21250,62.374683,160.319562
AD000768,7422 Catherine Walks Suite 430,New Kevin,OR,02082,-20.362159,15.507872
AD000769,9252 Mills Lane Suite 287,South Penny,AL,88154,-72.6181065,3.806883
AD000770,3324 Debra Knolls,Stevenstown,MP,98314,50.691942,-57.394084
AD000771,0615 Joseph Place,Port Brianshire,NC,33003,-24.3159245,-42.522354
AD000772,337 Billy Rest,Andrealand,WA,25406,-72.9090015,-108.838329
AD000773,33399 Marshall Plain Apt. 513,Wilsonland,NJ,26374,-63.1897645,111.182048
AD000774,749 Bonnie Wall,Lake Oliviaborough,OR,83722,74.9303095,64.949735
AD000775,6947 Mark Orchard,Stephanieport,KS,70256,-23.1536655,3.149369
AD000776,884 Rodriguez Throughway Apt. 705,Simpsonburgh,CA,57126,-8.22356,-129.229207
AD000777,8231 Jason Parkway Suite 587,Lake Kevinborough,OK,88566,-48.50051,-6.179759
AD000778,62292 Frye Mountains,Chanview,IN,34953,36.696614,-16.996263
AD000779,45557 Coleman Lock Suite 060,Gomezberg,NH,36441,-84.770979,-71.43767
AD000780,445 Marc Turnpike,Nguyenside,WA,26643,-32.2917845,151.547764
AD000781,1132 Sharp Stravenue Suite 067,West Valerie,OR,49655,-74.0772605,-125.539858
AD000782,548 Kim Haven,South Dennisland,MD,96504,21.072519,-98.517715
AD000783,493 Samuel Islands,Angelaport,UT,03365,-52.293526,-143.490682
AD000784,7325 Perez Lake Suite 344,East Davidchester,NE,52445,40.5556055,-154.21351
AD000785,509 Forbes Parkways,Kristyfort,LA,75843,-0.4089765,160.576865
AD000786,191 Amanda Union,New Sandraborough,WV,10080,25.681381,-31.359281
AD000787,2512 Gibson Tunnel Suite 069,Adamfurt,AK,01620,-29.5402985,-6.921243
AD000788,43958 Valdez Flats Suite 923,East Kyle,CT,03938,53.18939,143.154125
AD000789,85155 Dominique Flats,Frankview,IN,28974,5.387134,-165.345333
AD000790,1607 Omar Mission,Rossborough,WI,50374,68.43522,-113.079407
AD000791,89812 David Overpass,Karamouth,MT,25533,-33.540653,-131.256965
AD000792,4817 Adrian Unions Suite 615,Sonyaland,NE,85960,-9.2829515,-56.863916
AD000793,670 Blair Islands,East Melanieburgh,OK,01716,-55.65414,98.433078
AD000794,70093 Watson Mall,South Gerald,NC,20342,89.494149,-82.496355
AD000795,20734 Garrett Ville Suite 950,West Anthonyfort,AZ,96832,-51.2538095,38.85774
AD000796,698 Eric Bridge,Phyllisland,MT,09194,-59.825014,75.383786
AD000797,8729 Larry Mountains Suite 258,Summerville,NJ,65093,63.340945,-74.619165
AD000798,82231 Jennifer Haven,East Jeremyburgh,VA,86925,-9.171898,-3.570391
AD000799,988 Wolf Curve Suite 652,Lake Rebeccafurt,SC,06794,-36.877658,-82.196899
AD000800,03265 Ashley Orchard,Jacobshire,MO,59759,-32.3303495,63.306456
AD000801,714 Rogers Ferry Suite 578,Alvaradomouth,WV,68536,-19.4381565,-146.113905
AD000802,0821 Theresa Village Apt. 184,Port Michael,NV,57669,58.524945,-135.457302
AD000803,8323 James Summit,Aliciaberg,OK,70042,50.940755,-154.769636
AD000804,382 Moore Springs Apt. 932,Garrisonview,AR,53044,-10.409846,29.257463
AD000805,7524 Charles Station Suite 399,North Karinaberg,FL,63537,-46.9824245,-49.828635
AD000806,66933 Jones Harbor Apt. 619,East Scott,TX,36607,-2.0955895,-174.218419
AD000807,481 Hall Mill,Lynnside,WA,80459,31.968329,-97.4955
AD000808,540 Massey Glens,Lake Stevenshire,GA,93530,40.8097,-23.713158
AD000809,119 Allen Vista,Copelandchester,MT,07926,81.2779025,-123.526497
AD000810,448 Barnes Villages Suite 510,Lake Lindabury,OR,65378,-30.571576,137.336041
AD000811,417 Obrien Ways Suite 091,New Codybury,MN,76538,72.0828785,46.467895
AD000812,057 Berry Pike Apt. 660,New Henry,SC,43618,-63.4774495,-23.085065
AD000813,74555 Joshua Tunnel Apt. 574,East Angela,VI,72233,84.023192,-7.191376
AD000814,2715 Jensen Streets Apt. 541,Lake Richardfort,SC,24905,12.729279,-71.472017
AD000815,755 Huang Throughway Apt. 250,East Bonniehaven,UT,84689,60.454124,-20.976854
AD000816,9131 Jennifer Wells,Phelpsberg,VT,45086,53.02986,9.94474
AD000817,61499 Mario Fork Suite 038,Lake Victoria,AK,65315,-29.744669,-62.438605
AD000818,73204 Tamara Walks,Masseychester,OH,72751,62.4943445,-76.792414
AD000819,89696 Mann Lakes Suite 655,West Amber,CA,91359,-53.8973635,-7.308733
AD000820,921 Nichols Cove,Lake Michael,UT,85037,58.7327915,-59.76035
AD000821,9079 Crawford Mews Apt. 208,Hansenton,MH,46062,37.943436,-100.607462
AD000822,514 Valentine Stream,Lake Carlachester,VT,17980,16.3664805,-64.46316
AD000823,8453 Thomas Plains Suite 090,Brianaland,RI,08840,52.2095825,42.109637
AD000824,339 Mary Burgs,Chandlermouth,CO,12842,18.328547,128.165453
AD000825,6725 Cody Knoll Apt. 647,East Jorgeborough,IN,46533,83.73821,159.843223
AD000826,7184 Natasha Circle,Lake Nathanielburgh,AL,69853,-86.62349,-177.497629
AD000827,4099 Villarreal Extensions Apt. 972,West Collin,TX,20774,70.985656,20.880076
AD000828,2827 Christy Plain,Port Sarahport,CT,46252,-41.569746,136.81092
AD000829,73929 Pace Shoals,Bowersville,TN,73175,-72.4272525,1.647023
AD000830,2373 Williams Circle,Cochranshire,CT,68637,-65.584864,176.220613
AD000831,998 Sherman Row Apt. 452,Gallagherport,SC,56379,18.511835,53.613376
AD000832,70715 Lynch Inlet Suite 408,East Staceyport,MH,77501,63.3504405,111.40657
AD000833,508 Brandon Hollow,Lopezside,AR,90175,26.4483915,92.931658
AD000834,503 Stephen Ferry,Lake Luke,VT,27188,42.9494265,-69.008951
AD000835,63140 Donna Village,Traceyfurt,GU,30434,9.7999475,35.799953
AD000836,29394 Becker Station,Jamieview,MT,90977,-87.2546025,43.277829
AD000837,4374 Courtney Locks Apt. 723,Lake Dannyburgh,MH,64534,-72.148957,-81.560121
AD000838,46484 Foley Green Apt. 163,New Meghanborough,DC,68425,-80.4181465,71.769366
AD000839,13062 Kathryn Valley Apt. 369,Samuelberg,NV,78751,-78.980213,175.879251
AD000840,50902 Villarreal Glen,West Steven,MH,84929,-74.852682,30.083957
AD000841,48132 Matthew Stravenue Suite 071,New Allison,OH,21616,-51.516167,113.734615
AD000842,11688 Christine Extension Suite 502,Lake Jesusfurt,AL,74256,-74.318662,28.052116
AD000843,09810 Pineda Rue,Campbellfurt,NV,98551,-26.2012015,83.368648
AD000844,7727 Walker Heights Apt. 642,Jodychester,AS,39803,-51.34965,-157.153518
AD000845,8362 Clark Lodge Suite 677,Farleymouth,MN,44777,-2.487093,177.219637
AD000846,83333 Stacy Stream Suite 786,Dawnborough,MO,19025,36.2270625,-121.668877
AD000847,9603 Matthew Estate Suite 862,Johnsonborough,MS,74870,89.0447155,-87.475241
AD000848,926 Edward Island Suite 327,Cherylhaven,WA,82825,-80.523792,-127.888835
AD000849,00051 Huynh Knolls,Lake Edward,IL,40813,-72.277064,14.851962
AD000850,775 Keith Courts Apt. 226,New Reneechester,GA,74119,58.262594,157.521343
AD000851,431 Regina Court Apt. 267,Woodstown,OR,90694,7.276775,56.72599
AD000852,0795 Huerta Land,East Dennisport,TX,52093,-49.8726565,-120.422462
AD000853,541 Morrison Union,Smithshire,MT,22660,8.0369175,-44.324252
AD000854,480 Flores Expressway,Lake Johnport,KS,59343,26.219043,1.203505
AD000855,7158 David Road,Lake Ashleyport,MS,26668,36.197136,24.020039
AD000856,46558 Russell Junctions Apt. 548,South Juan,CO,59466,-67.237935,177.675529
AD000857,102 John Fall Suite 129,Port Christopher,CA,01765,-86.390289,3.145352
AD000858,97519 Brian Dam,Lake Sara,HI,12520,-65.415089,-177.937806
AD000859,330 Paul Road Apt. 737,South Keith,TX,78070,-73.553941,57.574144
AD000860,012 Jose Wells,Lake David,WV,10433,-39.4808455,-79.579344
AD000861,26949 Hunter Heights Apt. 645,New Adrian,FM,90092,-22.443339,-28.898146
AD000862,01750 Miller Track,Smithland,MD,77589,7.0339905,145.079018
AD000863,457 Harmon Neck,Victorfort,MD,72055,-38.9207445,-57.533504
AD000864,56775 Ford Mountain,Hernandezfurt,MT,03709,-52.571502,-9.960366
AD000865,265 Ryan Viaduct Apt. 292,North Allen,NJ,20148,-17.283498,1.094728
AD000866,76248 Perez Oval,Reynoldsburgh,NM,87767,-73.958186,9.713752
AD000867,57942 April Park,South Tracy,ME,83274,-47.4254925,1.774025
AD000868,969 Carol Pines Suite 552,Annettefort,CA,02822,30.0116425,18.646811
AD000869,35357 Peters Ports Suite 325,Lake Brittany,IA,33150,41.1543205,122.41832
AD000870,58162 Miller Overpass Suite 941,Priceborough,WY,36704,-51.5913525,15.304219
AD000871,3305 Summers Orchard,Port Joseph,MD,64031,-5.6660945,144.683969
AD000872,399 Kenneth Circle,New Lauren,LA,33036,10.934123,47.091738
AD000873,4324 Anthony Row,Millermouth,WI,19849,29.9061175,156.022066
AD000874,297 Rodriguez Harbor Suite 439,Mitchellshire,DC,42811,-85.448349,-113.473672
AD000875,8752 Decker Lane,Lake Ryanmouth,MO,23831,-2.3261715,149.145922
AD000876,459 Nicole Centers,South Caleb,CA,18839,-49.3132565,-125.103222
AD000877,315 Morgan Loop,Karenfort,MO,71949,-73.316616,101.685076
AD000878,628 Lisa Mission Apt. 143,North Deanna,OH,03676,-75.9116745,165.155681
AD000879,0033 Stephanie Dam,Marcusfurt,AK,67380,-12.2505155,84.262503
AD000880,681 James Camp,East Brandi,AL,46295,-68.356738,132.235111
AD000881,263 Amanda Road Suite 485,Mooreborough,WV,80142,-21.205837,-0.424334
AD000882,4614 Johnson Rapids,Harrisville,AZ,51285,-61.349986,-69.628365
AD000883,439 Ward Center,New Pamela,MP,33574,-31.8015675,94.394392
AD000884,0325 Victor Stravenue,Cortezmouth,MO,79381,-45.6390855,83.969903
AD000885,943 Christina Alley Apt. 900,Sarahport,NV,50494,62.5011115,-94.375964
AD000886,53365 Joshua Shoal,West Kayleeville,ME,19092,-19.4751195,65.311161
AD000887,07201 Jenny Motorway,Josephshire,NJ,08795,-48.850226,-64.31743
AD000888,6007 Rivas Loop,North Barbara,AZ,86564,-73.085818,-29.234344
AD000889,734 Emily Well Apt. 370,Port Annachester,OH,92637,41.1381355,-55.703174
AD000890,5195 Hoover Plains,West Donna,MN,95685,57.914395,110.322081
AD000891,5629 Watson Key,Dylanfort,TX,71577,19.4748995,13.450077
AD000892,94255 Hayes Plains Apt. 058,New Matthew,SC,98122,-47.203882,127.998864
AD000893,61618 April Ports,West Sarahburgh,WA,30225,-0.101038,82.626511
AD000894,5868 Robinson Keys,Wattsville,IN,84448,82.8461985,63.553686
AD000895,308 Tyler Cliffs,Johnfurt,ME,27927,55.4831275,162.657116
AD000896,00041 Jacob Trail,North Jonville,NE,47361,87.5928845,36.359412
AD000897,945 Brooks Hollow,Harveyfort,SC,81084,69.272471,-157.518596
AD000898,75504 Callahan Lights Apt. 699,Stacyfort,AK,50304,-79.6191795,81.696866
AD000899,4811 Jennifer Stravenue,South Noahmouth,IA,79617,35.9712575,-161.562699
AD000900,8739 Davis Spur Apt. 908,Jonesburgh,NH,36511,61.679442,28.401534
AD000901,9187 Rachel Hill,North Kelly,MA,56433,-60.559458,-96.89443
AD000902,77306 Kelsey Cape,Ianmouth,VI,90027,66.650828,84.865825
AD000903,711 Donald Streets,South Tylerchester,AK,93353,50.975649,17.723275
AD000904,7046 Jones Corners,Nataliestad,NJ,53103,46.1272605,-49.41584
AD000905,02192 Sean Plains,Angelafort,CA,86518,-40.2024885,132.523571
AD000906,80332 Anderson Squares Suite 050,North Aliciaview,OR,70037,-87.622335,-17.143354
AD000907,3733 Mendoza Forest,East Paulside,PR,09796,-50.7782535,178.137108
AD000908,217 Ashlee Gateway,Francostad,IN,34903,19.089878,-147.963294
AD000909,56035 Cole Villages Apt. 279,Lucasburgh,IA,79010,49.924261,-25.581068
AD000910,69061 Janet Trail Apt. 054,Campbellmouth,ME,70662,72.4828725,-4.396094
AD000911,8769 Taylor Course Suite 588,West Crystalview,VI,38373,69.5671125,95.692831
AD000912,5393 Compton Fields,Zacharychester,KY,35092,70.460115,47.551722
AD000913,243 Marquez Plaza,Jamesmouth,OR,68673,-43.4491005,-117.072952
AD000914,339 White Rue Suite 536,Loveshire,NH,70940,1.6437135,-101.434355
AD000915,141 Li Lock Apt. 134,Gibsonside,OR,36819,47.202303,124.649352
AD000916,40679 Thomas Loaf Suite 122,West Kathleenton,AZ,09712,-15.5478095,-122.30698
AD000917,16309 Alejandro Junction Suite 463,East Christine,OK,99031,-18.3986605,116.683347
AD000918,20895 George Views Suite 389,East Christopherview,AS,64235,-56.562799,-128.630226
AD000919,3379 Patricia Forges,Danielbury,TN,40935,26.821307,131.190551
AD000920,3311 Marquez Mills Apt. 696,New Kathyborough,FM,88753,41.941349,54.424839
AD000921,0789 Massey Rest Apt. 521,Jacksonfurt,IL,29065,-5.6544165,9.657965
AD000922,3436 Yu Spur Apt. 170,Armstrongstad,MS,03187,41.7903925,54.232402
AD000923,1645 Joseph Green Suite 223,Port Barry,MS,48286,-77.120863,-57.281946
AD000924,219 John Pine,Shawnport,FL,57634,-15.2371125,-80.131236
AD000925,4281 Monica River,New Diamondburgh,LA,72320,36.231333,47.238134
AD000926,03911 Joseph Tunnel,New David,NH,73041,9.03405,-83.940917
AD000927,230 Foley Trafficway,Williamtown,NY,66628,-74.739425,31.422815
AD000928,07223 Berry Harbors,Sanchezburgh,VT,14902,-23.3703465,-92.980257
AD000929,62047 Byrd Locks,Onealmouth,SD,68613,5.0088335,145.084551
AD000930,8628 Martinez Camp Apt. 195,Darrellchester,MS,49776,-9.5987585,20.587546
AD000931,7303 Hampton Terrace,South Michelle,WY,98703,-52.4606125,168.467511
AD000932,3203 King Locks Suite 753,Andersonton,IA,19576,81.8048315,-125.623113
AD000933,0576 Miller Hill Suite 887,Port Melanieland,MI,43945,-38.0632955,-13.386529
AD000934,12840 William Roads,Andrewfurt,MA,80838,33.558417,6.254341
AD000935,5089 Nicole Trace Suite 680,East Sarahfurt,MA,87089,28.0744115,161.022921
AD000936,23196 Foster Canyon Apt. 402,South Ashley,MT,20377,24.5981815,113.698439
AD000937,01204 Buchanan Forges Suite 271,Lake Stevemouth,RI,95911,9.88923,71.752888
AD000938,885 Rose Shores Suite 933,South Timothymouth,NY,39897,43.915569,37.276538
AD000939,441 Angela Vista,East Steven,FL,13424,55.548193,91.572744
AD000940,6695 Miller Estates Suite 150,Sullivanchester,FL,54794,37.016715,-163.574158
AD000941,1437 Reilly Locks Apt. 663,Johnburgh,MA,21366,70.5196145,-4.366494
AD000942,11102 Vasquez Course Apt. 007,North Dennis,MP,48573,5.898701,177.587289
AD000943,24510 Vanessa Ridges,Port Sandraburgh,MH,51732,41.630034,-122.265723
AD000944,498 Marie Haven Apt. 179,Erichaven,CT,65567,72.8016995,-59.852634
AD000945,65277 Lynn Inlet Suite 663,Elizabethborough,IA,60962,-50.078034,-96.667392
AD000946,09121 Martinez Stream,West Kayleemouth,OR,31860,39.277647,53.71861
AD000947,89437 Michael Lock Apt. 510,Port Melissaview,MS,24954,43.578027,68.841784
AD000948,572 Mcgee Station Suite 592,Port Kristaview,MT,12719,40.6996665,-0.38647
AD000949,23897 Solomon Stravenue,South Benjamin,AL,83277,6.8320595,4.126853
AD000950,0178 Jason Isle Suite 868,South Kayla,VA,05668,32.12538,137.277364
AD000951,704 Smith Radial Apt. 767,West Mary,IN,59387,-18.9449995,-18.78706
AD000952,94640 Billy View,Allentown,NE,06761,-69.5705295,-33.093487
AD000953,84907 Amanda Plaza Suite 136,Gregoryborough,AL,90296,25.2931595,-137.223796
AD000954,370 David Summit Suite 244,Martinchester,IL,96073,-46.0014685,14.041055
AD000955,4881 Tonya Well,Port Sharonbury,CA,99912,-17.5087095,-83.915958
AD000956,5188 Dixon Orchard,Kristenstad,WY,12563,4.822184,-85.296755
AD000957,84091 Francis Junctions Apt. 883,Ritterstad,AK,45089,14.496073,52.143818
AD000958,632 Christine Orchard,Lake Jeremyfort,OH,60512,13.958502,-7.012675
AD000959,00730 Smith Shores Suite 560,Michelleland,DC,13080,69.624739,99.448923
AD000960,277 Wilson Valleys,Port Marymouth,IA,41403,54.171726,48.514063
AD000961,10424 Kidd Harbors Suite 618,Charlesport,WA,39799,19.218571,-167.795723
AD000962,5212 Michael Court,Katrinamouth,FM,16718,-40.978597,129.458493
AD000963,130 Collins Trace,Port Jennifershire,VI,91003,56.583106,-20.438531
AD000964,60461 Adams Center Apt. 119,North Patriciaton,NJ,47834,18.9817585,110.964928
AD000965,2983 Matthew Ferry,Lake Lisafort,IL,96019,-55.999583,-89.070398
AD000966,0849 Travis Freeway,South Jasonfurt,ID,69678,-11.4272495,4.827406
AD000967,9694 Wright Walks,Lake Robertfort,AL,15523,18.8626465,137.149707
AD000968,429 Lisa Prairie,Lake Johnton,IN,33268,-77.5005145,-141.238324
AD000969,34190 Jennifer Village Apt. 615,South Drew,VA,85430,-56.9168995,17.974815
AD000970,6847 Michaela Drive Apt. 653,South Tracy,KY,57838,-76.864533,-44.648795
AD000971,7200 Warren Ford,Rodriguezport,FL,37652,-15.0184385,-84.941594
AD000972,78197 Turner Fork Suite 347,Nelsonfort,IN,57927,-54.167427,-170.794933
AD000973,763 Daniel Stravenue,Alexaville,KY,86784,48.641685,-13.453423
AD000974,19134 Pacheco Throughway Apt. 780,North Mark,UT,73098,22.6693835,124.916407
AD000975,73214 King Unions Suite 936,Codyfort,RI,26226,-24.264435,-5.669931
AD000976,5738 Snyder Meadows,Lake Charlesshire,MH,18457,-27.9096895,40.511834
AD000977,76811 Higgins Forges,East Nathan,AZ,34115,-86.85989,135.411457
AD000978,49731 Mclean Ridge Apt. 149,North Thomas,KY,71420,-45.1611505,172.883649
AD000979,3651 William Forks,Aaronstad,MI,99241,31.4283365,118.654232
AD000980,19043 Lynn Fort,Lake Harryborough,ID,17884,-10.81155,67.41971
AD000981,739 Anthony Stream,West Courtney,FM,39769,25.916477,-97.359744
